system,rule,strategy,fraction,treatment,assessed,cec,cec_survival,prob_ruin,prob_ruin_survival,mean_consumption,p5_consumption,median_bequest,moneys_worth
age_pension_matched,constant_percent at 4%,target_date_fund,0.9,exempt from the assets test,0.0,1.0578878042504436,1.0652410515538133,0.0,0.0,1.6151646321476378,0.7237755688639647,1.3394411807599305,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,0.95,exempt from the assets test,0.0,1.1965920037440128,1.2021000871920404,0.0,0.0,2.1042114734371844,0.8066394983668583,1.848340117187647,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,0.95,exempt from the assets test,0.0,1.0645566018793255,1.0709422274974318,0.0,0.0,1.645980083258265,0.728490712614699,0.6697205903799652,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,1.0,exempt from the assets test,0.0,1.1795089427222867,1.171622227837547,1.0,0.9914042022859769,2.120236639300499,0.8056514432008447,0.0,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,1.0,exempt from the assets test,0.0,1.0631546714677529,1.0610205733153268,1.0,0.9914042022859769,1.6669886409962997,0.733205895243855,0.0,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,0.0,assessed at its remaining value,1.0,0.6744021866546849,0.67380130432689,0.0,0.0,1.7965513883164081,0.4580613437234453,36.966802343752896,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,0.0,assessed at its remaining value,1.0,0.595053004640991,0.6003540795099088,0.0,0.0,0.9293190964711219,0.4404006173364801,13.394411807599305,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,0.1,assessed at its remaining value,1.0,0.7196701413827448,0.7159819866140272,0.0,0.0,1.7900409521713068,0.49960895670713273,33.27012210937762,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,0.1,assessed at its remaining value,1.0,0.6389766448369979,0.6407027866719365,0.0,0.0,0.9715927133745856,0.48351564736611125,12.05497062683937,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,0.25,assessed at its remaining value,1.0,0.777558590661898,0.7710235274173499,0.0,0.0,1.7813617086377496,0.5467834937574939,27.725101757814684,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,0.25,assessed at its remaining value,1.0,0.6969504763983072,0.6949433106753513,0.0,0.0,1.0364365859576943,0.5301748385102655,10.045808855699473,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,0.5,assessed at its remaining value,1.0,0.863413386902853,0.8537753829024142,0.0,0.0,1.771577741014292,0.613021242205369,18.483401171876448,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,0.5,assessed at its remaining value,1.0,0.7847350244422836,0.7781645492784843,0.0,0.0,1.1505648660171908,0.5945118263093414,6.697205903799652,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,0.75,assessed at its remaining value,1.0,0.9471793639295975,0.9347527087006062,0.0,0.0,1.7756011369143656,0.6759512769424324,9.241700585938224,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,0.75,assessed at its remaining value,1.0,0.8672557527177861,0.85718345095157,0.0,0.0,1.2782827203867875,0.6490140754060113,3.3486029518998253,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,0.9,assessed at its remaining value,1.0,0.998715376730187,0.9844567587927106,0.0,0.0,1.798092061360479,0.7105212730502335,3.6966802343752905,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,0.9,assessed at its remaining value,1.0,0.913055097894757,0.9016901771693242,0.0,0.0,1.3654296028191049,0.6760696786892565,1.3394411807599305,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,0.95,assessed at its remaining value,1.0,1.0151086332440253,1.0002290004244991,0.0,0.0,1.8142769933782086,0.7197548769522344,1.848340117187647,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,0.95,assessed at its remaining value,1.0,0.926964948702888,0.9151239605861348,0.0,0.0,1.396379847693137,0.6837775325632415,0.6697205903799652,1.0
age_pension_matched,constant_percent at 4%,balanced_all_equity,1.0,assessed at its remaining value,1.0,1.021991529588933,1.0015786654883334,1.0,0.9914042022859769,1.8377656428180198,0.727875348930694,0.0,1.0
age_pension_matched,constant_percent at 4%,target_date_fund,1.0,assessed at its remaining value,1.0,0.9362419678582973,0.9206747305217593,1.0,0.9914042022859769,1.4274521411803198,0.6920688078686741,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.0,exempt from the assets test,0.0,1.030118892405021,1.049821053148697,0.0,0.0,2.3336417106315994,0.718626708311674,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.0,exempt from the assets test,0.0,0.862319851914176,0.8921955760830518,0.0,0.0,1.3289738421980928,0.5769732164080772,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.1,exempt from the assets test,0.0,1.0724308653741266,1.0917223718586373,0.0,0.0,2.296104254572407,0.7471633503340792,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.1,exempt from the assets test,0.0,0.9049560717483155,0.9326386968751501,0.0,0.0,1.3570550790153293,0.6130086658934504,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.25,exempt from the assets test,0.0,1.123798365057972,1.1442449408728548,0.0,0.0,2.2448104060724035,0.7804361521229775,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.25,exempt from the assets test,0.0,0.9566308906795902,0.9828888040557926,0.0,0.0,1.4035499817276638,0.6531313308271468,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.5,exempt from the assets test,0.0,1.184363283622027,1.2079255319084454,0.0,0.0,2.18006699001117,0.8131340532716688,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.5,exempt from the assets test,0.0,1.0198654066337731,1.044356124764506,0.0,0.0,1.4960032580879865,0.6966599104819304,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.75,exempt from the assets test,0.0,1.2056330438091092,1.2284340735294168,0.0,0.0,2.158362991840025,0.8227861088729592,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.75,exempt from the assets test,0.0,1.0532795637282097,1.0724917830984846,0.0,0.0,1.6033220193509174,0.7216262569531184,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.9,exempt from the assets test,0.0,1.1953348169370233,1.2133673597177526,0.0,0.0,2.1556190713125507,0.81612893879501,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.9,exempt from the assets test,0.0,1.061045810895094,1.0742632011887587,0.0,0.0,1.652243372229819,0.7299813138770751,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.95,exempt from the assets test,0.0,1.1883733475561689,1.202391762332838,0.0,0.0,2.1432824602106924,0.8117436035928879,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.95,exempt from the assets test,0.0,1.0623667042018081,1.0719191459666375,0.0,0.0,1.6607511976664728,0.7312069121652014,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,1.0,exempt from the assets test,0.0,1.1795089427222867,1.171622227837547,1.0,0.9914042022859769,2.120236639300499,0.8056514432008447,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,1.0,exempt from the assets test,0.0,1.0631546714677529,1.0610205733153268,1.0,0.9914042022859769,1.6669886409962997,0.733205895243855,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.0,assessed at its remaining value,1.0,1.030118892405021,1.049821053148697,0.0,0.0,2.3336417106315994,0.718626708311674,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.0,assessed at its remaining value,1.0,0.862319851914176,0.8921955760830518,0.0,0.0,1.3289738421980928,0.5769732164080772,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.1,assessed at its remaining value,1.0,1.0466839257351657,1.060392672189347,0.0,0.0,2.2814903746844406,0.7453776391948307,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.1,assessed at its remaining value,1.0,0.8884658008919587,0.9113079596035589,0.0,0.0,1.3385417359539586,0.6130086658934504,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.25,assessed at its remaining value,1.0,1.059511188038837,1.0666776285209891,0.0,0.0,2.2038545200245085,0.7541019386994107,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.25,assessed at its remaining value,1.0,0.9130703018669732,0.9278333697000692,0.0,0.0,1.3527253125803482,0.6531313308271468,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.5,assessed at its remaining value,1.0,1.0627126401574987,1.0622716808748127,0.0,0.0,2.0767355566344463,0.7537675585501958,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.5,assessed at its remaining value,1.0,0.9340121737975565,0.9387854553055848,0.0,0.0,1.3764825160502845,0.6948608127610211,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.75,assessed at its remaining value,1.0,1.0502375751768214,1.0444704536035854,0.0,0.0,1.9537507272958619,0.746009581234645,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.75,assessed at its remaining value,1.0,0.9402118738540383,0.9373629691281499,0.0,0.0,1.401188101866018,0.6995754605660192,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.9,assessed at its remaining value,1.0,1.0356169954087402,1.0268403691570545,0.0,0.0,1.8829968822605228,0.7370978259764961,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.9,assessed at its remaining value,1.0,0.9389162496402621,0.9315784796860566,0.0,0.0,1.4167290593102766,0.6959885945464853,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,0.95,assessed at its remaining value,1.0,1.0292871877369252,1.018668975676009,0.0,0.0,1.8601506255354299,0.7327367051065837,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,0.95,assessed at its remaining value,1.0,0.9377549651807098,0.9282316821040818,0.0,0.0,1.4220517305722546,0.6946237387360464,0.0,1.0
age_pension_matched,amortisation at 6%,balanced_all_equity,1.0,assessed at its remaining value,1.0,1.021991529588933,1.0015786654883334,1.0,0.9914042022859769,1.8377656428180198,0.727875348930694,0.0,1.0
age_pension_matched,amortisation at 6%,target_date_fund,1.0,assessed at its remaining value,1.0,0.9362419678582973,0.9206747305217593,1.0,0.9914042022859769,1.4274521411803198,0.6920688078686741,0.0,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.0,exempt from the assets test,0.0,0.6332876017515864,0.669557912827888,0.11592,0.05824817845075118,2.2036376484604077,0.4492869049050311,91.52088528567768,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.0,exempt from the assets test,0.0,0.6423318149544522,0.6733438413656428,0.21892,0.111136015834872,1.6110038983559671,0.4492869049050311,19.488934230171044,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.1,exempt from the assets test,0.0,0.6908283626227734,0.7295419055088711,0.11592,0.05824817845075118,2.326972726328868,0.5622851112876994,82.36879675710973,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.1,exempt from the assets test,0.0,0.7181456474246614,0.7478191391511875,0.21892,0.111136015834872,1.708150942764497,0.5346696124325075,17.54004080715399,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.25,exempt from the assets test,0.0,0.7893688167332565,0.837350251801866,0.11592,0.05824817845075118,2.5137787014554656,0.6387994242542244,68.64066396425812,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.25,exempt from the assets test,0.0,0.833661197667994,0.864429094229187,0.21892,0.111136015834872,1.8570310273756143,0.61962784871183,14.61670067262827,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.5,exempt from the assets test,0.0,1.0006466530826184,1.057949203801974,0.11592,0.05824817845075118,2.8353435906383835,0.7752492068294133,45.76044264283884,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.5,exempt from the assets test,0.0,1.0604340642883505,1.1012559921247729,0.21892,0.111136015834872,2.1228815181503977,0.7592765317400023,9.744467115085522,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.75,exempt from the assets test,0.0,1.3486552526546247,1.4142553485420413,0.11592,0.05824817845075118,3.2020449233299595,0.9512696768165037,22.880221321419416,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.75,exempt from the assets test,0.0,1.3363469975814886,1.3714685405896778,0.21892,0.111136015834872,2.456014219373878,0.9192129765969324,4.8722335575427635,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.9,exempt from the assets test,0.0,1.605115375061554,1.6461427803425808,0.11592,0.05824817845075118,3.522735491899331,1.0988553792069689,9.152088528567747,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.9,exempt from the assets test,0.0,1.4534461270034436,1.468089156014647,0.21892,0.111136015834872,2.742784339829209,0.9956433710608519,1.948893423017104,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.95,exempt from the assets test,0.0,1.6734448434286784,1.6931077510132926,0.11592,0.05824817845075118,3.6769951341287026,1.1448574243935536,4.576044264283883,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.95,exempt from the assets test,0.0,1.4686911793730424,1.479062021861531,0.21892,0.111136015834872,2.843445153942293,1.0098211544019917,0.9744467115085548,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,1.0,exempt from the assets test,0.0,1.6217445856478876,1.5586477465391297,1.0,0.9914042022859769,3.8246053683838728,1.169143272262574,0.0,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,1.0,exempt from the assets test,0.0,1.4464006839233519,1.4129313938111472,1.0,0.9914042022859769,2.9090444118093934,1.0228032653894559,0.0,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.0,assessed at its remaining value,1.0,0.6332876017515864,0.669557912827888,0.11592,0.05824817845075118,2.2036376484604077,0.4492869049050311,91.52088528567768,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.0,assessed at its remaining value,1.0,0.6423318149544522,0.6733438413656428,0.21892,0.111136015834872,1.6110038983559671,0.4492869049050311,19.488934230171044,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.1,assessed at its remaining value,1.0,0.6846710755371614,0.7207246274692013,0.11592,0.05824817845075118,2.32268400582502,0.5557193326690502,82.36879675710973,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.1,assessed at its remaining value,1.0,0.7064005297772217,0.7325836343101657,0.21892,0.111136015834872,1.7015961035251692,0.5260499094817846,17.54004080715399,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.25,assessed at its remaining value,1.0,0.7662481422490468,0.8050813884161611,0.11592,0.05824817845075118,2.500769242471944,0.6082259249028987,68.64066396425812,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.25,assessed at its remaining value,1.0,0.7944163750340286,0.8150208797498742,0.21892,0.111136015834872,1.8367371113171094,0.5798452853732518,14.61670067262827,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.5,assessed at its remaining value,1.0,0.9258852991684804,0.9568950252473944,0.11592,0.05824817845075118,2.799239233556282,0.6823187829378485,45.76044264283884,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.5,assessed at its remaining value,1.0,0.9393945316231875,0.9528486600144901,0.21892,0.111136015834872,2.062979743617702,0.6552335641310764,9.744467115085522,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.75,assessed at its remaining value,1.0,1.1373721929995457,1.1514559990607527,0.11592,0.05824817845075118,3.1026253209220327,0.7692111611386158,22.880221321419416,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.75,assessed at its remaining value,1.0,1.1003733188884395,1.0986560138618902,0.21892,0.111136015834872,2.296441597577351,0.7404003927187495,4.8722335575427635,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.9,assessed at its remaining value,1.0,1.2872811173073584,1.2827849275743473,0.11592,0.05824817845075118,3.2931782965279712,0.8526976602745894,9.152088528567747,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.9,assessed at its remaining value,1.0,1.1953093224890114,1.1812346906548854,0.21892,0.111136015834872,2.4468433535591685,0.8065113610696536,1.948893423017104,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.95,assessed at its remaining value,1.0,1.3436273267165952,1.328521598262863,0.11592,0.05824817845075118,3.3633185844022773,0.8983528192450007,4.576044264283883,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,0.95,assessed at its remaining value,1.0,1.2208342701705757,1.20408210870613,0.21892,0.111136015834872,2.5018614576178098,0.8286198694216739,0.9744467115085548,1.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,1.0,assessed at its remaining value,1.0,1.3604013128058055,1.3118627820549527,1.0,0.9914042022859769,3.4517119777483694,0.9454512342843506,0.0,1.0
australia_as_legislated,fixed_real_rule,target_date_fund,1.0,assessed at its remaining value,1.0,1.2293071233278954,1.194967620640067,1.0,0.9914042022859769,2.5618904766866293,0.8473177280366739,0.0,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.0,exempt from the assets test,0.0,0.8606028855732422,0.8646139966343699,0.0,0.0,3.555255230165416,0.5280670340264092,74.67294073438092,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.0,exempt from the assets test,0.0,0.72819517207646,0.7417301037118694,0.0,0.0,1.7191673894583064,0.4712592273135763,27.056711851350595,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.1,exempt from the assets test,0.0,0.9798139524383042,0.9793185875605542,0.0,0.0,3.5410455611015594,0.6126813685585947,67.20564666094279,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.1,exempt from the assets test,0.0,0.8355683206973425,0.8445452511365302,0.0,0.0,1.802623962038721,0.5575534695919587,24.35104066621554,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.25,exempt from the assets test,0.0,1.1332091809626583,1.1310566682246461,0.0,0.0,3.521717084303175,0.7190720075719175,56.00470555078566,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.25,exempt from the assets test,0.0,0.975621837508978,0.9824520239824683,0.0,0.0,1.931408488748579,0.6645402220612167,20.292533888512963,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.5,exempt from the assets test,0.0,1.380843884804684,1.3833313413901012,0.0,0.0,3.501051377515615,0.9137410420948665,37.33647036719046,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.5,exempt from the assets test,0.0,1.2060373798848707,1.2156654476747097,0.0,0.0,2.1662602700985776,0.8411718850207804,13.528355925675298,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.75,exempt from the assets test,0.0,1.621246680641341,1.631913540109674,0.0,0.0,3.5330828426523406,1.0992219643593533,18.668235183595222,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.75,exempt from the assets test,0.0,1.4085530752923294,1.4210392838779087,0.0,0.0,2.480198255275157,0.9682318989925045,6.764177962837647,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.9,exempt from the assets test,0.0,1.7135866108404483,1.722599642020513,0.0,0.0,3.6697439591243044,1.1658011609786503,7.4672940734380875,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.9,exempt from the assets test,0.0,1.4735463427963744,1.4838441189498486,0.0,0.0,2.764568853237447,1.0037540061020767,2.705671185135058,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.95,exempt from the assets test,0.0,1.7221900513331918,1.7286819985644295,0.0,0.0,3.7628722154108694,1.1709275462884157,3.73364703671905,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.95,exempt from the assets test,0.0,1.4835092708860613,1.4914230284485155,0.0,0.0,2.8564756358838888,1.01327859647856,1.3528355925675304,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,1.0,exempt from the assets test,0.0,1.6217445856478876,1.5586477465391297,1.0,0.9914042022859769,3.8246053683838728,1.169143272262574,0.0,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,1.0,exempt from the assets test,0.0,1.4464006839233519,1.4129313938111472,1.0,0.9914042022859769,2.9090444118093934,1.0228032653894559,0.0,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.0,assessed at its remaining value,1.0,0.8606028855732422,0.8646139966343699,0.0,0.0,3.555255230165416,0.5280670340264092,74.67294073438092,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.0,assessed at its remaining value,1.0,0.72819517207646,0.7417301037118694,0.0,0.0,1.7191673894583064,0.4712592273135763,27.056711851350595,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.1,assessed at its remaining value,1.0,0.9416440359895325,0.9388702060491044,0.0,0.0,3.5385110576365064,0.5886923401214136,67.20564666094279,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.1,assessed at its remaining value,1.0,0.803755027248209,0.8098926185766792,0.0,0.0,1.7969808710974786,0.5333728063412626,24.35104066621554,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.25,assessed at its remaining value,1.0,1.0361605140189907,1.0276137048542664,0.0,0.0,3.513846682541954,0.6598540907105734,56.00470555078566,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.25,assessed at its remaining value,1.0,0.8932726936000983,0.8927765245148124,0.0,0.0,1.914524998606818,0.5988351726499064,20.292533888512963,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.5,assessed at its remaining value,1.0,1.1653382145489515,1.1510057025383829,0.0,0.0,3.4745418808202975,0.7581086893164636,37.33647036719046,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.5,assessed at its remaining value,1.0,1.0207900818187226,1.0128815255068335,0.0,0.0,2.113882006594756,0.684318593875023,13.528355925675298,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.75,assessed at its remaining value,1.0,1.2803076460922453,1.2619630464664118,0.0,0.0,3.4406832699860823,0.8457492193737464,18.668235183595222,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.75,assessed at its remaining value,1.0,1.1390641451154513,1.1251514128650102,0.0,0.0,2.3222908303571326,0.7664113627475979,6.764177962837647,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.9,assessed at its remaining value,1.0,1.3507224288265403,1.3293327698367594,0.0,0.0,3.4311683991005166,0.9043186366574644,7.4672940734380875,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.9,assessed at its remaining value,1.0,1.2073875219403745,1.1902569419591074,0.0,0.0,2.4592186643717158,0.8159549865088352,2.705671185135058,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.95,assessed at its remaining value,1.0,1.3747354323726533,1.3515847362635318,0.0,0.0,3.4351898978474105,0.9266574946090413,3.73364703671905,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.95,assessed at its remaining value,1.0,1.2284209805982493,1.209918094890904,0.0,0.0,2.509162775598744,0.8317710705608587,1.3528355925675304,1.0
australia_as_legislated,constant_percent at 4%,balanced_all_equity,1.0,assessed at its remaining value,1.0,1.3604013128058055,1.3118627820549527,1.0,0.9914042022859769,3.4517119777483694,0.9454512342843506,0.0,1.0
australia_as_legislated,constant_percent at 4%,target_date_fund,1.0,assessed at its remaining value,1.0,1.2293071233278954,1.194967620640067,1.0,0.9914042022859769,2.5618904766866293,0.8473177280366739,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.0,exempt from the assets test,0.0,1.3335374142990688,1.3829707475349955,0.0,0.0,4.491540714698536,0.8712885217617271,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.0,exempt from the assets test,0.0,1.0711858867807698,1.1248753601186934,0.0,0.0,2.357640016266437,0.7072132541411842,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.1,exempt from the assets test,0.0,1.4100426703250026,1.4607252616030293,0.0,0.0,4.395950629173382,0.9410250550223654,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.1,exempt from the assets test,0.0,1.1553009017289333,1.2042356288585454,0.0,0.0,2.3934225017342032,0.7800048621016379,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.25,exempt from the assets test,0.0,1.494556016896149,1.5517817607780708,0.0,0.0,4.256343187558995,1.0253904248656833,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.25,exempt from the assets test,0.0,1.2466720460285805,1.2938869533225263,0.0,0.0,2.451538156736562,0.8610516873674772,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.5,exempt from the assets test,0.0,1.596041517623497,1.6699044198172155,0.0,0.0,4.041882069898567,1.153930629464404,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.5,exempt from the assets test,0.0,1.3588661277927327,1.4089663732779865,0.0,0.0,2.5683325985463794,0.9489803761703682,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.75,exempt from the assets test,0.0,1.6496894723249147,1.7342267961711126,0.0,0.0,3.885376655403656,1.2035780729230057,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.75,exempt from the assets test,0.0,1.4279159076403758,1.4771884017913048,0.0,0.0,2.736009273603299,0.9994123960421674,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.9,exempt from the assets test,0.0,1.6439225268035105,1.716943528266956,0.0,0.0,3.863466006003666,1.190307813362788,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.9,exempt from the assets test,0.0,1.443514782602453,1.481444734153581,0.0,0.0,2.86415460119917,1.0162896110285602,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.95,exempt from the assets test,0.0,1.6345687128153736,1.692809259873527,0.0,0.0,3.8601298731453495,1.1814494362545016,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.95,exempt from the assets test,0.0,1.445471707461058,1.4725282014222554,0.0,0.0,2.894088761185332,1.0187653195705748,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,1.0,exempt from the assets test,0.0,1.6217445856478876,1.5586477465391297,1.0,0.9914042022859769,3.8246053683838728,1.169143272262574,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,1.0,exempt from the assets test,0.0,1.4464006839233519,1.4129313938111472,1.0,0.9914042022859769,2.9090444118093934,1.0228032653894559,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.0,assessed at its remaining value,1.0,1.3335374142990688,1.3829707475349955,0.0,0.0,4.491540714698536,0.8712885217617271,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.0,assessed at its remaining value,1.0,1.0711858867807698,1.1248753601186934,0.0,0.0,2.357640016266437,0.7072132541411842,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.1,assessed at its remaining value,1.0,1.3720650002177914,1.4121509501525402,0.0,0.0,4.385093883648369,0.9007683509933126,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.1,assessed at its remaining value,1.0,1.1304903626630214,1.171678487140942,0.0,0.0,2.3766052689881993,0.7679781936344368,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.25,assessed at its remaining value,1.0,1.4018591400284963,1.4329847538250011,0.0,0.0,4.226260630364798,0.9348246739946677,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.25,assessed at its remaining value,1.0,1.180057611843905,1.2087421341268025,0.0,0.0,2.4051986954377393,0.8001761710324912,0.0,1.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,0.5,assessed at its remaining value,1.0,1.4166362730750082,1.4371331770216105,0.0,0.0,3.9638899090877175,0.966327370155497,0.0,1.0
australia_as_legislated,amortisation at 6%,target_date_fund,0.5,assessed at its remaining value,1.0,1.2204614441242907,1.2350047971489901,0.0,0.0,2.4546142733228624,0.8317246172583749,0.0,1.0
