dropped,system,rule,challenger,incumbent,gap_pct,leader,best_strategy,best_cec,n_markets
NOR,australia_as_legislated,constant_percent at 4%,0.8721681352924848,0.7337554821712555,18.863593729024352,balanced_all_equity,international_equity,0.9594713124337225,15
NOR,australia_as_legislated,amortisation at 0%,0.9559633877358512,0.8320694543197373,14.889854779899835,balanced_all_equity,international_equity,1.036175719483516,15
NOR,australia_as_legislated,amortisation at 2%,1.1452112366097573,0.9700846225092461,18.052715199991944,balanced_all_equity,international_equity,1.243368139617036,15
NOR,australia_as_legislated,amortisation at 4%,1.2847733753521235,1.0534269641504885,21.961314744605854,balanced_all_equity,international_equity,1.3977057173757443,15
NOR,australia_as_legislated,amortisation at 6%,1.3489380974649137,1.0754364974765735,25.43168291480622,balanced_all_equity,international_equity,1.4730092468276506,15
NOR,australia_as_legislated,amortisation at 8%,1.3346201490906142,1.0489869331620754,27.22943507671003,balanced_all_equity,international_equity,1.4634208286221337,15
NOR,australia_as_legislated,amortisation at 10%,1.2620817927125134,0.9937367376805377,27.003636361307805,balanced_all_equity,international_equity,1.3856018835845505,15
NOR,us_social_security,fixed_real_rule,1.0579299802056874,0.9496852543029897,11.39795794577676,balanced_all_equity,international_equity,1.1207721439575256,15
NOR,us_social_security,constant_percent at 4%,1.1422576234606518,0.9647169226405848,18.40339861916278,balanced_all_equity,international_equity,1.2345126160400355,15
NOR,us_social_security,amortisation at 0%,1.2033718098152848,1.03097766239865,16.72142411073645,balanced_all_equity,international_equity,1.2890492054654668,15
NOR,us_social_security,amortisation at 2%,1.2511631189225043,1.0549746485841602,18.59651040919712,balanced_all_equity,international_equity,1.3483610841878308,15
NOR,us_social_security,amortisation at 4%,1.2703330376947781,1.0582183663038556,20.04450859530973,balanced_all_equity,international_equity,1.3755861505714906,15
NOR,us_social_security,amortisation at 6%,1.2572317000648108,1.0411607218975887,20.75289372935789,balanced_all_equity,international_equity,1.3647431993402237,15
NOR,us_social_security,amortisation at 8%,1.215426797880081,1.008384768819284,20.53204644326612,balanced_all_equity,international_equity,1.3181593397950084,15
NOR,us_social_security,amortisation at 10%,1.1542400488288007,0.9666638469626583,19.40449127745112,balanced_all_equity,international_equity,1.2462024707480548,15
PRT,australia_as_legislated,fixed_real_rule,0.6998606069772307,0.6785445673731397,3.14143545303327,balanced_all_equity,balanced_all_equity,0.6998606069772307,15
PRT,australia_as_legislated,constant_percent at 4%,0.9006076129072821,0.744804225245004,20.918703517159344,balanced_all_equity,international_equity,0.986428323420429,15
PRT,australia_as_legislated,amortisation at 0%,0.9831800326494328,0.8476834285168074,15.984340329703484,balanced_all_equity,international_equity,1.0612002896655457,15
PRT,australia_as_legislated,amortisation at 2%,1.1799585956569543,0.9927958080154549,18.85209286042693,balanced_all_equity,international_equity,1.2731248172202885,15
PRT,australia_as_legislated,amortisation at 4%,1.3266209609039639,1.0828265034549442,22.514637079084366,balanced_all_equity,international_equity,1.4303337678494867,15
PRT,australia_as_legislated,amortisation at 6%,1.3960742326710291,1.1078959512630435,26.01131280238469,balanced_all_equity,international_equity,1.5070365745529675,15
PRT,australia_as_legislated,amortisation at 8%,1.3830848525789894,1.0797675977054162,28.09097582833049,balanced_all_equity,international_equity,1.497939479985676,15
PRT,australia_as_legislated,amortisation at 10%,1.306931071055377,1.0196308825191471,28.17688179730422,balanced_all_equity,international_equity,1.4189653885197078,15
PRT,us_social_security,fixed_real_rule,1.0822182696522413,0.9666561988802188,11.954826432178312,balanced_all_equity,international_equity,1.1411426121355694,15
PRT,us_social_security,constant_percent at 4%,1.17322508071783,0.9825836486171926,19.402056239072408,balanced_all_equity,international_equity,1.261338019357978,15
PRT,us_social_security,amortisation at 0%,1.233334987474839,1.0523932348928025,17.193359533565157,balanced_all_equity,international_equity,1.3131291034048096,15
PRT,us_social_security,amortisation at 2%,1.2858018430048437,1.078618221220197,19.208244187667113,balanced_all_equity,international_equity,1.3756657413599402,15
PRT,us_social_security,amortisation at 4%,1.3078876176555345,1.0821481945808007,20.86030584398657,balanced_all_equity,international_equity,1.4051890027918557,15
PRT,us_social_security,amortisation at 6%,1.2950089943230854,1.0633560492529315,21.78507803034584,balanced_all_equity,international_equity,1.3951922417299503,15
PRT,us_social_security,amortisation at 8%,1.2505435735104358,1.0274704450008765,21.710904639146978,balanced_all_equity,international_equity,1.347579391997948,15
PRT,us_social_security,amortisation at 10%,1.1845923773497165,0.9821866437754125,20.60766503566771,balanced_all_equity,international_equity,1.2727835667821648,15
SWE,australia_as_legislated,fixed_real_rule,0.6701733215358724,0.652692247025188,2.678302766787688,balanced_all_equity,balanced_all_equity,0.6701733215358724,15
SWE,australia_as_legislated,constant_percent at 4%,0.8560594719603568,0.7218857751593956,18.586555022688334,balanced_all_equity,international_equity,0.9412681567837553,15
SWE,australia_as_legislated,amortisation at 0%,0.9396187793615118,0.8187012266681639,14.769435876557967,balanced_all_equity,international_equity,1.0184022975609464,15
SWE,australia_as_legislated,amortisation at 2%,1.125278128363725,0.954484175855373,17.893848513024622,balanced_all_equity,international_equity,1.2216465347477592,15
SWE,australia_as_legislated,amortisation at 4%,1.2619948770335159,1.03654908697516,21.749649186055244,balanced_all_equity,international_equity,1.3726861728773068,15
SWE,australia_as_legislated,amortisation at 6%,1.3243166382316165,1.0582775388106889,25.138878003581855,balanced_all_equity,international_equity,1.4454358875671014,15
SWE,australia_as_legislated,amortisation at 8%,1.3095969485429437,1.0325588561291408,26.830247086579064,balanced_all_equity,international_equity,1.434959426570715,15
SWE,australia_as_legislated,amortisation at 10%,1.2383950461740438,0.978948806625867,26.502533921299467,balanced_all_equity,international_equity,1.3583126143733801,15
SWE,us_social_security,fixed_real_rule,1.0462580942060768,0.9391251644397204,11.407737096499982,balanced_all_equity,international_equity,1.1063491635465816,15
SWE,us_social_security,constant_percent at 4%,1.1237653251440662,0.95193177589081,18.051036177719325,balanced_all_equity,international_equity,1.213824014281025,15
SWE,us_social_security,amortisation at 0%,1.185662104034667,1.0170750993468023,16.575669269273895,balanced_all_equity,international_equity,1.270126566734804,15
SWE,us_social_security,amortisation at 2%,1.2314622125187424,1.0399398755792384,18.416674024815862,balanced_all_equity,international_equity,1.3272339618497224,15
SWE,us_social_security,amortisation at 4%,1.249321848514716,1.0428652110652135,19.7970586475525,balanced_all_equity,international_equity,1.3528677837043868,15
SWE,us_social_security,amortisation at 6%,1.2359245755279433,1.0264056603192253,20.412876049763295,balanced_all_equity,international_equity,1.341415145049313,15
SWE,us_social_security,amortisation at 8%,1.1949926486646807,0.9950099921975589,20.098557605983846,balanced_all_equity,international_equity,1.295468240431732,15
SWE,us_social_security,amortisation at 10%,1.1356814712007557,0.9551270929201566,18.90370188626744,balanced_all_equity,international_equity,1.2253358837298232,15
USA,australia_as_legislated,fixed_real_rule,0.6576193998065984,0.6475016055915161,1.562589826451366,balanced_all_equity,balanced_all_equity,0.6576193998065984,15
USA,australia_as_legislated,constant_percent at 4%,0.8483398709248728,0.7182013304910747,18.120063958223966,balanced_all_equity,international_equity,0.938942668321423,15
USA,australia_as_legislated,amortisation at 0%,0.931705352555264,0.8145390362702832,14.384370922414845,balanced_all_equity,international_equity,1.0160722112352154,15
USA,australia_as_legislated,amortisation at 2%,1.1159116857102547,0.9501213785147644,17.44938183105138,balanced_all_equity,international_equity,1.218580866312054,15
USA,australia_as_legislated,amortisation at 4%,1.2516956833187523,1.032390494496932,21.242464938490578,balanced_all_equity,international_equity,1.3692102985131027,15
USA,australia_as_legislated,amortisation at 6%,1.3135779872356756,1.054453985275158,24.574235156681556,balanced_all_equity,international_equity,1.4417583744705609,15
USA,australia_as_legislated,amortisation at 8%,1.2990374977135297,1.0290536417910567,26.236130455995376,balanced_all_equity,international_equity,1.4313327313546147,15
USA,australia_as_legislated,amortisation at 10%,1.2285832352453714,0.9758292114681115,25.901461117053202,balanced_all_equity,international_equity,1.3550009521919144,15
USA,us_social_security,fixed_real_rule,1.0378880797111325,0.9351998089952451,10.980356254158451,balanced_all_equity,international_equity,1.1039264242580424,15
USA,us_social_security,constant_percent at 4%,1.1162842386237686,0.9489651462202643,17.63174264828773,balanced_all_equity,international_equity,1.2114679533280575,15
USA,us_social_security,amortisation at 0%,1.1783622876101378,1.0137988124643373,16.232360220050012,balanced_all_equity,international_equity,1.267881535621502,15
USA,us_social_security,amortisation at 2%,1.2231968208299833,1.0364079375523039,18.02271832448725,balanced_all_equity,international_equity,1.3247027607113828,15
USA,us_social_security,amortisation at 4%,1.2404888427191976,1.0393001442119172,19.35809396618897,balanced_all_equity,international_equity,1.350148481730387,15
USA,us_social_security,amortisation at 6%,1.2270653875795083,1.0230503344402264,19.941839249865566,balanced_all_equity,international_equity,1.3386737363638597,15
USA,us_social_security,amortisation at 8%,1.1866981846305154,0.992079879072408,19.61720116126888,balanced_all_equity,international_equity,1.2929087019047751,15
USA,us_social_security,amortisation at 10%,1.128437535883214,0.9527498357850984,18.440066164203838,balanced_all_equity,international_equity,1.223125801672853,15
