replicate,system,rule,challenger,incumbent,gap_pct,leader,best_strategy,best_cec,distinct_markets,draw
11,age_pension_matched,amortisation at 6%,1.2046870879334248,0.9639454995558618,24.97460577267956,balanced_all_equity,international_equity,1.3305411179291668,9,"AUS,AUS,DEU,DEU,DEU,DNK,ESP,GBR,GBR,GBR,JPN,NLD,NLD,NOR,NOR,SWE"
11,australia_as_legislated,fixed_real_rule,0.8992669664305372,0.7776254889798607,15.642681364554246,balanced_all_equity,balanced_all_equity,0.8992669664305372,9,"AUS,AUS,DEU,DEU,DEU,DNK,ESP,GBR,GBR,GBR,JPN,NLD,NLD,NOR,NOR,SWE"
11,australia_as_legislated,amortisation at 6%,1.636125732486775,1.26964205571033,28.8651179384104,balanced_all_equity,international_equity,1.7999662441226056,9,"AUS,AUS,DEU,DEU,DEU,DNK,ESP,GBR,GBR,GBR,JPN,NLD,NLD,NOR,NOR,SWE"
11,us_social_security,fixed_real_rule,1.2058705792513873,1.0437801271786098,15.529175910918735,balanced_all_equity,international_equity,1.307734493335449,9,"AUS,AUS,DEU,DEU,DEU,DNK,ESP,GBR,GBR,GBR,JPN,NLD,NLD,NOR,NOR,SWE"
11,us_social_security,amortisation at 6%,1.4825498113878,1.1654386433594754,27.20959784843111,balanced_all_equity,international_equity,1.635080953549485,9,"AUS,AUS,DEU,DEU,DEU,DNK,ESP,GBR,GBR,GBR,JPN,NLD,NLD,NOR,NOR,SWE"
12,age_pension_matched,fixed_real_rule,0.3886926563740663,0.47680678983062375,-18.480050061337895,target_date_fund,target_date_fund,0.47680678983062375,11,"AUS,CHE,DEU,DEU,DNK,ESP,ESP,FIN,FRA,ITA,ITA,ITA,NLD,NOR,USA,USA"
12,age_pension_matched,amortisation at 6%,1.026295582888731,0.8510385769283089,20.59330924727114,balanced_all_equity,international_equity,1.0879364844637198,11,"AUS,CHE,DEU,DEU,DNK,ESP,ESP,FIN,FRA,ITA,ITA,ITA,NLD,NOR,USA,USA"
12,australia_as_legislated,fixed_real_rule,0.5800965980434623,0.6291256199854115,-7.793200655711042,target_date_fund,target_date_fund,0.6291256199854115,11,"AUS,CHE,DEU,DEU,DNK,ESP,ESP,FIN,FRA,ITA,ITA,ITA,NLD,NOR,USA,USA"
12,australia_as_legislated,amortisation at 6%,1.3152607975892174,1.0430074522547543,26.102722923590903,balanced_all_equity,international_equity,1.3984058823413739,11,"AUS,CHE,DEU,DEU,DNK,ESP,ESP,FIN,FRA,ITA,ITA,ITA,NLD,NOR,USA,USA"
12,us_social_security,fixed_real_rule,1.03661001188919,0.9286279589832261,11.628128559062102,balanced_all_equity,international_equity,1.0787306402132404,11,"AUS,CHE,DEU,DEU,DNK,ESP,ESP,FIN,FRA,ITA,ITA,ITA,NLD,NOR,USA,USA"
12,us_social_security,amortisation at 6%,1.2320468890862306,1.0191389660901213,20.890960907217647,balanced_all_equity,international_equity,1.3083726060463667,11,"AUS,CHE,DEU,DEU,DNK,ESP,ESP,FIN,FRA,ITA,ITA,ITA,NLD,NOR,USA,USA"
13,age_pension_matched,fixed_real_rule,0.4040413959059612,0.469763982207986,-13.990554574472757,target_date_fund,target_date_fund,0.469763982207986,12,"AUS,AUS,BEL,CHE,DEU,DNK,ESP,ESP,FIN,FRA,FRA,GBR,ITA,NOR,SWE,SWE"
13,age_pension_matched,amortisation at 6%,1.0216369843218207,0.8525974883190265,19.826412617760703,balanced_all_equity,international_equity,1.115460465319615,12,"AUS,AUS,BEL,CHE,DEU,DNK,ESP,ESP,FIN,FRA,FRA,GBR,ITA,NOR,SWE,SWE"
13,australia_as_legislated,fixed_real_rule,0.6374872208461465,0.63365681816594,0.6044916696853697,balanced_all_equity,international_equity,0.6701348079825515,12,"AUS,AUS,BEL,CHE,DEU,DNK,ESP,ESP,FIN,FRA,FRA,GBR,ITA,NOR,SWE,SWE"
13,australia_as_legislated,amortisation at 6%,1.311159149695121,1.0488661907185224,25.00728513299828,balanced_all_equity,international_equity,1.459730066921223,12,"AUS,AUS,BEL,CHE,DEU,DNK,ESP,ESP,FIN,FRA,FRA,GBR,ITA,NOR,SWE,SWE"
13,us_social_security,fixed_real_rule,1.0349568946027323,0.9326400064036188,10.970673303374667,balanced_all_equity,international_equity,1.1085895767647356,12,"AUS,AUS,BEL,CHE,DEU,DNK,ESP,ESP,FIN,FRA,FRA,GBR,ITA,NOR,SWE,SWE"
13,us_social_security,amortisation at 6%,1.2288607596504246,1.0233251230630516,20.085076771315524,balanced_all_equity,international_equity,1.354500184228699,12,"AUS,AUS,BEL,CHE,DEU,DNK,ESP,ESP,FIN,FRA,FRA,GBR,ITA,NOR,SWE,SWE"
14,age_pension_matched,fixed_real_rule,0.5033483426201785,0.5289185996801847,-4.834440890425773,target_date_fund,target_date_fund,0.5289185996801847,10,"BEL,CHE,CHE,CHE,DEU,DEU,DEU,DNK,ESP,GBR,GBR,JPN,NLD,NLD,NOR,USA"
14,age_pension_matched,amortisation at 6%,1.1506023496530746,0.9511387714171943,20.971028017150452,balanced_all_equity,international_equity,1.2194648500076444,10,"BEL,CHE,CHE,CHE,DEU,DEU,DEU,DNK,ESP,GBR,GBR,JPN,NLD,NLD,NOR,USA"
14,australia_as_legislated,fixed_real_rule,0.8422048506819587,0.7664915303835534,9.877906969241824,balanced_all_equity,international_equity,0.8429392446345548,10,"BEL,CHE,CHE,CHE,DEU,DEU,DEU,DNK,ESP,GBR,GBR,JPN,NLD,NLD,NOR,USA"
14,australia_as_legislated,amortisation at 6%,1.5504736333652012,1.2533208619270046,23.70923364199957,balanced_all_equity,international_equity,1.6348759485512754,10,"BEL,CHE,CHE,CHE,DEU,DEU,DEU,DNK,ESP,GBR,GBR,JPN,NLD,NLD,NOR,USA"
14,us_social_security,fixed_real_rule,1.1534983812480126,1.0314543624934458,11.83222672688462,balanced_all_equity,international_equity,1.2061500501947775,10,"BEL,CHE,CHE,CHE,DEU,DEU,DEU,DNK,ESP,GBR,GBR,JPN,NLD,NLD,NOR,USA"
14,us_social_security,amortisation at 6%,1.408273747437117,1.1469048324049376,22.789067379210227,balanced_all_equity,international_equity,1.4939979680135493,10,"BEL,CHE,CHE,CHE,DEU,DEU,DEU,DNK,ESP,GBR,GBR,JPN,NLD,NLD,NOR,USA"
15,age_pension_matched,fixed_real_rule,0.443676419725915,0.49258962480176244,-9.929808224347415,target_date_fund,target_date_fund,0.49258962480176244,12,"AUS,BEL,BEL,CHE,DEU,ESP,ESP,ESP,GBR,JPN,NLD,NOR,PRT,SWE,SWE,USA"
