household,household_label,homeowner,partnered,rule,scale,equity,free_area,cutoff,full_rate,cec,median_wealth,prob_ruin,mean_consumption,p5_consumption,position
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.2,6.919364093563304,12.586613936986907,0.4420454877870411,0.6456091608658471,2.2109419746921635,0.0,0.7394782280192418,0.4752159013701298,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.3,6.919364093563304,12.586613936986907,0.4420454877870411,0.647990456950751,2.2109419746921635,0.0,0.7462813416326533,0.4759232011464879,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.4,6.919364093563304,12.586613936986907,0.4420454877870411,0.6503398158943026,2.2109419746921635,0.0,0.7533900451220671,0.47656106131617926,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.5,6.919364093563304,12.586613936986907,0.4420454877870411,0.6526411663645348,2.2109419746921635,0.0,0.7607970131738233,0.477224413194267,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.6,6.919364093563304,12.586613936986907,0.4420454877870411,0.6548630930633537,2.2109419746921635,0.0,0.7684225439443136,0.47775636821737233,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.7,6.919364093563304,12.586613936986907,0.4420454877870411,0.6569692888129388,2.2109419746921635,0.0,0.7761870942643669,0.4782200000462165,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.8,6.919364093563304,12.586613936986907,0.4420454877870411,0.6589331279418685,2.2109419746921635,0.0,0.7840852318452104,0.47864804690986684,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,0.9,6.919364093563304,12.586613936986907,0.4420454877870411,0.6607347256835605,2.2109419746921635,0.0,0.7922088221344352,0.47900058370076826,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.04,1.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.6623581535524673,2.2109419746921635,0.0,0.8007476158373141,0.47936289947572824,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.6920117515216688,3.8691484557112865,0.0,0.779321279894449,0.5237451361599457,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.1,6.919364093563304,12.586613936986907,0.4420454877870411,0.6959115327654263,3.8691484557112865,0.0,0.7882833408161976,0.5250775118116151,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.2,6.919364093563304,12.586613936986907,0.4420454877870411,0.6997455395390628,3.8691484557112865,0.0,0.7976225538542896,0.5263373755147586,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.3,6.919364093563304,12.586613936986907,0.4420454877870411,0.7034684736138105,3.8691484557112865,0.0,0.807215051246135,0.5275751501233852,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.4,6.919364093563304,12.586613936986907,0.4420454877870411,0.7070140414446067,3.8691484557112865,0.0,0.816938287554801,0.5286914054203451,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.5,6.919364093563304,12.586613936986907,0.4420454877870411,0.7103366038035249,3.8691484557112865,0.0,0.8267768588920072,0.5298522712069986,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.6,6.919364093563304,12.586613936986907,0.4420454877870411,0.713414958264476,3.8691484557112865,0.0,0.8369161181980745,0.5307831924974329,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.7,6.919364093563304,12.586613936986907,0.4420454877870411,0.7162202360561523,3.8691484557112865,0.0,0.8475566082236587,0.5315945481979103,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.8,6.919364093563304,12.586613936986907,0.4420454877870411,0.7187354977313235,3.8691484557112865,0.0,0.8590337636332699,0.5323436302092984,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,0.9,6.919364093563304,12.586613936986907,0.4420454877870411,0.7209582478500919,3.8691484557112865,0.0,0.8717912956216712,0.5329605695933759,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.07,1.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.7228881400376562,3.8691484557112865,0.0,0.8863463368105624,0.5335946221995558,below the free area
couple_renter,"couple, renters",False,True,constant_percent,0.1,0.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.7339663747286312,5.52735493673041,0.0,0.8225696867684789,0.5737556505810831,below the free area
