system,rule,treatment,assessed,fraction,balanced_all_equity,target_date_fund,gap_pct,winner
us_social_security,fixed_real_rule,assessed at its remaining value,1.0,0.95,1.1904282329015488,1.082321315828708,9.988430930057568,balanced_all_equity
us_social_security,fixed_real_rule,assessed at its remaining value,1.0,1.0,1.1650054836679296,1.069986634662209,8.880377186741018,balanced_all_equity
us_social_security,fixed_real_rule,exempt from the assets test,0.0,0.0,1.078510472624128,0.9761877399379452,10.481870289898044,balanced_all_equity
us_social_security,fixed_real_rule,exempt from the assets test,0.0,0.1,1.1034927696214665,0.9985114347172936,10.513783944186471,balanced_all_equity
us_social_security,fixed_real_rule,exempt from the assets test,0.0,0.25,1.12579493606396,1.0208389882734017,10.281342013403695,balanced_all_equity
us_social_security,fixed_real_rule,exempt from the assets test,0.0,0.5,1.152942211798047,1.0478007387932982,10.034491207348761,balanced_all_equity
us_social_security,fixed_real_rule,exempt from the assets test,0.0,0.75,1.1758705627569048,1.069479650568776,9.947913654228714,balanced_all_equity
us_social_security,fixed_real_rule,exempt from the assets test,0.0,0.9,1.1879310832544252,1.0803051624023934,9.962548046395735,balanced_all_equity
us_social_security,fixed_real_rule,exempt from the assets test,0.0,0.95,1.1904282329015488,1.082321315828708,9.988430930057568,balanced_all_equity
us_social_security,fixed_real_rule,exempt from the assets test,0.0,1.0,1.1650054836679296,1.069986634662209,8.880377186741018,balanced_all_equity
